hour,minute,avg_n_people,avg_n_people_rel,is_open,week,day,facility
18,40.0,105.0,0.59,open,Weeks 1 to 3,Sunday,bfit
18,50.0,103.0,0.58,open,Weeks 1 to 3,Sunday,bfit
19,0.0,101.0,0.57,open,Weeks 1 to 3,Sunday,bfit
19,10.0,97.0,0.55,open,Weeks 1 to 3,Sunday,bfit
19,20.0,89.0,0.5,open,Weeks 1 to 3,Sunday,bfit
19,30.0,81.0,0.46,open,Weeks 1 to 3,Sunday,bfit
19,40.0,76.0,0.43,open,Weeks 1 to 3,Sunday,bfit
19,50.0,73.0,0.41,open,Weeks 1 to 3,Sunday,bfit
20,0.0,75.0,0.42,open,Weeks 1 to 3,Sunday,bfit
20,10.0,74.0,0.42,open,Weeks 1 to 3,Sunday,bfit
20,20.0,77.0,0.44,open,Weeks 1 to 3,Sunday,bfit
20,30.0,78.0,0.44,open,Weeks 1 to 3,Sunday,bfit
20,40.0,88.0,0.5,open,Weeks 1 to 3,Sunday,bfit
20,50.0,86.0,0.49,open,Weeks 1 to 3,Sunday,bfit
21,0.0,87.0,0.49,open,Weeks 1 to 3,Sunday,bfit
21,10.0,95.0,0.54,open,Weeks 1 to 3,Sunday,bfit
21,20.0,94.0,0.53,open,Weeks 1 to 3,Sunday,bfit
21,30.0,93.0,0.53,open,Weeks 1 to 3,Sunday,bfit
21,40.0,95.0,0.54,open,Weeks 1 to 3,Sunday,bfit
21,50.0,88.0,0.5,open,Weeks 1 to 3,Sunday,bfit
22,0.0,88.0,0.5,open,Weeks 1 to 3,Sunday,bfit
22,10.0,86.0,0.49,open,Weeks 1 to 3,Sunday,bfit
22,20.0,85.0,0.48,open,Weeks 1 to 3,Sunday,bfit
22,30.0,86.0,0.49,open,Weeks 1 to 3,Sunday,bfit
22,40.0,80.0,0.45,open,Weeks 1 to 3,Sunday,bfit
22,50.0,80.0,0.45,open,Weeks 1 to 3,Sunday,bfit
23,0.0,76.0,0.43,open,Weeks 1 to 3,Sunday,bfit
23,10.0,73.0,0.41,open,Weeks 1 to 3,Sunday,bfit
23,20.0,67.0,0.38,open,Weeks 1 to 3,Sunday,bfit
23,30.0,57.0,0.32,open,Weeks 1 to 3,Sunday,bfit
23,40.0,45.0,0.25,open,Weeks 1 to 3,Sunday,bfit
23,50.0,35.0,0.2,open,Weeks 1 to 3,Sunday,bfit
0,0.0,70.0,0.4,open,Weeks 4 to 8,Monday to Thursday,bfit
0,10.0,63.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
0,20.0,54.0,0.31,open,Weeks 4 to 8,Monday to Thursday,bfit
0,30.0,45.0,0.25,open,Weeks 4 to 8,Monday to Thursday,bfit
0,40.0,35.0,0.2,open,Weeks 4 to 8,Monday to Thursday,bfit
0,50.0,27.0,0.15,open,Weeks 4 to 8,Monday to Thursday,bfit
1,0.0,20.0,0.11,open,Weeks 4 to 8,Monday to Thursday,bfit
1,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
1,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
1,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
1,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
1,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
2,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
2,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
2,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
2,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
2,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
2,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
3,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
3,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
3,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
3,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
3,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
3,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
4,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
4,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
4,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
4,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
4,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
4,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
5,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
5,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
5,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
5,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
5,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
5,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,bfit
6,0.0,8.0,0.05,open,Weeks 4 to 8,Monday to Thursday,bfit
6,10.0,15.0,0.08,open,Weeks 4 to 8,Monday to Thursday,bfit
6,20.0,21.0,0.12,open,Weeks 4 to 8,Monday to Thursday,bfit
6,30.0,26.0,0.15,open,Weeks 4 to 8,Monday to Thursday,bfit
6,40.0,30.0,0.17,open,Weeks 4 to 8,Monday to Thursday,bfit
6,50.0,33.0,0.19,open,Weeks 4 to 8,Monday to Thursday,bfit
7,0.0,38.0,0.21,open,Weeks 4 to 8,Monday to Thursday,bfit
7,10.0,44.0,0.25,open,Weeks 4 to 8,Monday to Thursday,bfit
7,20.0,47.0,0.27,open,Weeks 4 to 8,Monday to Thursday,bfit
7,30.0,49.0,0.28,open,Weeks 4 to 8,Monday to Thursday,bfit
7,40.0,50.0,0.28,open,Weeks 4 to 8,Monday to Thursday,bfit
7,50.0,50.0,0.28,open,Weeks 4 to 8,Monday to Thursday,bfit
8,0.0,50.0,0.28,open,Weeks 4 to 8,Monday to Thursday,bfit
8,10.0,51.0,0.29,open,Weeks 4 to 8,Monday to Thursday,bfit
8,20.0,51.0,0.29,open,Weeks 4 to 8,Monday to Thursday,bfit
8,30.0,53.0,0.3,open,Weeks 4 to 8,Monday to Thursday,bfit
8,40.0,53.0,0.3,open,Weeks 4 to 8,Monday to Thursday,bfit
8,50.0,53.0,0.3,open,Weeks 4 to 8,Monday to Thursday,bfit
9,0.0,59.0,0.33,open,Weeks 4 to 8,Monday to Thursday,bfit
9,10.0,60.0,0.34,open,Weeks 4 to 8,Monday to Thursday,bfit
9,20.0,60.0,0.34,open,Weeks 4 to 8,Monday to Thursday,bfit
9,30.0,62.0,0.35,open,Weeks 4 to 8,Monday to Thursday,bfit
9,40.0,61.0,0.34,open,Weeks 4 to 8,Monday to Thursday,bfit
9,50.0,60.0,0.34,open,Weeks 4 to 8,Monday to Thursday,bfit
10,0.0,65.0,0.37,open,Weeks 4 to 8,Monday to Thursday,bfit
10,10.0,66.0,0.37,open,Weeks 4 to 8,Monday to Thursday,bfit
10,20.0,65.0,0.37,open,Weeks 4 to 8,Monday to Thursday,bfit
10,30.0,64.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
10,40.0,63.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
10,50.0,62.0,0.35,open,Weeks 4 to 8,Monday to Thursday,bfit
11,0.0,69.0,0.39,open,Weeks 4 to 8,Monday to Thursday,bfit
11,10.0,71.0,0.4,open,Weeks 4 to 8,Monday to Thursday,bfit
11,20.0,70.0,0.4,open,Weeks 4 to 8,Monday to Thursday,bfit
11,30.0,67.0,0.38,open,Weeks 4 to 8,Monday to Thursday,bfit
11,40.0,63.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
11,50.0,59.0,0.33,open,Weeks 4 to 8,Monday to Thursday,bfit
12,0.0,63.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
12,10.0,64.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
12,20.0,65.0,0.37,open,Weeks 4 to 8,Monday to Thursday,bfit
12,30.0,66.0,0.37,open,Weeks 4 to 8,Monday to Thursday,bfit
12,40.0,63.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
12,50.0,60.0,0.34,open,Weeks 4 to 8,Monday to Thursday,bfit
13,0.0,59.0,0.33,open,Weeks 4 to 8,Monday to Thursday,bfit
13,10.0,58.0,0.33,open,Weeks 4 to 8,Monday to Thursday,bfit
13,20.0,56.0,0.32,open,Weeks 4 to 8,Monday to Thursday,bfit
13,30.0,54.0,0.31,open,Weeks 4 to 8,Monday to Thursday,bfit
13,40.0,52.0,0.29,open,Weeks 4 to 8,Monday to Thursday,bfit
13,50.0,52.0,0.29,open,Weeks 4 to 8,Monday to Thursday,bfit
14,0.0,57.0,0.32,open,Weeks 4 to 8,Monday to Thursday,bfit
14,10.0,61.0,0.34,open,Weeks 4 to 8,Monday to Thursday,bfit
14,20.0,64.0,0.36,open,Weeks 4 to 8,Monday to Thursday,bfit
14,30.0,66.0,0.37,open,Weeks 4 to 8,Monday to Thursday,bfit
14,40.0,67.0,0.38,open,Weeks 4 to 8,Monday to Thursday,bfit
14,50.0,68.0,0.38,open,Weeks 4 to 8,Monday to Thursday,bfit
15,0.0,71.0,0.4,open,Weeks 4 to 8,Monday to Thursday,bfit
15,10.0,73.0,0.41,open,Weeks 4 to 8,Monday to Thursday,bfit
15,20.0,76.0,0.43,open,Weeks 4 to 8,Monday to Thursday,bfit
15,30.0,80.0,0.45,open,Weeks 4 to 8,Monday to Thursday,bfit
15,40.0,82.0,0.46,open,Weeks 4 to 8,Monday to Thursday,bfit
15,50.0,85.0,0.48,open,Weeks 4 to 8,Monday to Thursday,bfit
16,0.0,93.0,0.53,open,Weeks 4 to 8,Monday to Thursday,bfit
16,10.0,99.0,0.56,open,Weeks 4 to 8,Monday to Thursday,bfit
16,20.0,103.0,0.58,open,Weeks 4 to 8,Monday to Thursday,bfit
16,30.0,107.0,0.6,open,Weeks 4 to 8,Monday to Thursday,bfit
16,40.0,109.0,0.62,open,Weeks 4 to 8,Monday to Thursday,bfit
16,50.0,109.0,0.62,open,Weeks 4 to 8,Monday to Thursday,bfit
17,0.0,116.0,0.66,open,Weeks 4 to 8,Monday to Thursday,bfit
17,10.0,120.0,0.68,open,Weeks 4 to 8,Monday to Thursday,bfit
17,20.0,122.0,0.69,open,Weeks 4 to 8,Monday to Thursday,bfit
17,30.0,123.0,0.69,open,Weeks 4 to 8,Monday to Thursday,bfit
17,40.0,124.0,0.7,open,Weeks 4 to 8,Monday to Thursday,bfit
17,50.0,122.0,0.69,open,Weeks 4 to 8,Monday to Thursday,bfit
18,0.0,124.0,0.7,open,Weeks 4 to 8,Monday to Thursday,bfit
18,10.0,125.0,0.71,open,Weeks 4 to 8,Monday to Thursday,bfit
18,20.0,121.0,0.68,open,Weeks 4 to 8,Monday to Thursday,bfit
18,30.0,119.0,0.67,open,Weeks 4 to 8,Monday to Thursday,bfit
18,40.0,115.0,0.65,open,Weeks 4 to 8,Monday to Thursday,bfit
18,50.0,110.0,0.62,open,Weeks 4 to 8,Monday to Thursday,bfit
19,0.0,108.0,0.61,open,Weeks 4 to 8,Monday to Thursday,bfit
19,10.0,104.0,0.59,open,Weeks 4 to 8,Monday to Thursday,bfit
19,20.0,101.0,0.57,open,Weeks 4 to 8,Monday to Thursday,bfit
19,30.0,98.0,0.55,open,Weeks 4 to 8,Monday to Thursday,bfit
19,40.0,96.0,0.54,open,Weeks 4 to 8,Monday to Thursday,bfit
19,50.0,95.0,0.54,open,Weeks 4 to 8,Monday to Thursday,bfit
20,0.0,98.0,0.55,open,Weeks 4 to 8,Monday to Thursday,bfit
20,10.0,100.0,0.56,open,Weeks 4 to 8,Monday to Thursday,bfit
20,20.0,102.0,0.58,open,Weeks 4 to 8,Monday to Thursday,bfit
20,30.0,103.0,0.58,open,Weeks 4 to 8,Monday to Thursday,bfit
20,40.0,105.0,0.59,open,Weeks 4 to 8,Monday to Thursday,bfit
20,50.0,108.0,0.61,open,Weeks 4 to 8,Monday to Thursday,bfit
21,0.0,112.0,0.63,open,Weeks 4 to 8,Monday to Thursday,bfit
21,10.0,117.0,0.66,open,Weeks 4 to 8,Monday to Thursday,bfit
21,20.0,119.0,0.67,open,Weeks 4 to 8,Monday to Thursday,bfit
21,30.0,120.0,0.68,open,Weeks 4 to 8,Monday to Thursday,bfit
21,40.0,120.0,0.68,open,Weeks 4 to 8,Monday to Thursday,bfit
21,50.0,119.0,0.67,open,Weeks 4 to 8,Monday to Thursday,bfit
22,0.0,121.0,0.68,open,Weeks 4 to 8,Monday to Thursday,bfit
22,10.0,121.0,0.68,open,Weeks 4 to 8,Monday to Thursday,bfit
22,20.0,120.0,0.68,open,Weeks 4 to 8,Monday to Thursday,bfit
22,30.0,118.0,0.67,open,Weeks 4 to 8,Monday to Thursday,bfit
22,40.0,115.0,0.65,open,Weeks 4 to 8,Monday to Thursday,bfit
22,50.0,113.0,0.64,open,Weeks 4 to 8,Monday to Thursday,bfit
23,0.0,110.0,0.62,open,Weeks 4 to 8,Monday to Thursday,bfit
23,10.0,105.0,0.59,open,Weeks 4 to 8,Monday to Thursday,bfit
23,20.0,99.0,0.56,open,Weeks 4 to 8,Monday to Thursday,bfit
23,30.0,93.0,0.53,open,Weeks 4 to 8,Monday to Thursday,bfit
23,40.0,89.0,0.5,open,Weeks 4 to 8,Monday to Thursday,bfit
23,50.0,83.0,0.47,open,Weeks 4 to 8,Monday to Thursday,bfit
0,0.0,64.0,0.36,open,Weeks 4 to 8,Friday,bfit
0,10.0,60.0,0.34,open,Weeks 4 to 8,Friday,bfit
0,20.0,54.0,0.31,open,Weeks 4 to 8,Friday,bfit
0,30.0,46.0,0.26,open,Weeks 4 to 8,Friday,bfit
0,40.0,37.0,0.21,open,Weeks 4 to 8,Friday,bfit
0,50.0,28.0,0.16,open,Weeks 4 to 8,Friday,bfit
1,0.0,22.0,0.12,open,Weeks 4 to 8,Friday,bfit
1,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
1,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
1,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
1,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
1,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
2,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
2,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
2,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
2,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
2,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
2,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
3,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
3,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
3,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
3,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
3,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
3,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
4,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
4,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
4,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
4,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
4,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
4,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
5,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
5,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
5,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
5,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
5,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
5,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
6,0.0,7.0,0.04,open,Weeks 4 to 8,Friday,bfit
6,10.0,11.0,0.06,open,Weeks 4 to 8,Friday,bfit
6,20.0,15.0,0.08,open,Weeks 4 to 8,Friday,bfit
6,30.0,20.0,0.11,open,Weeks 4 to 8,Friday,bfit
6,40.0,22.0,0.12,open,Weeks 4 to 8,Friday,bfit
6,50.0,24.0,0.14,open,Weeks 4 to 8,Friday,bfit
7,0.0,25.0,0.14,open,Weeks 4 to 8,Friday,bfit
7,10.0,28.0,0.16,open,Weeks 4 to 8,Friday,bfit
7,20.0,33.0,0.19,open,Weeks 4 to 8,Friday,bfit
7,30.0,34.0,0.19,open,Weeks 4 to 8,Friday,bfit
7,40.0,38.0,0.21,open,Weeks 4 to 8,Friday,bfit
7,50.0,36.0,0.2,open,Weeks 4 to 8,Friday,bfit
8,0.0,37.0,0.21,open,Weeks 4 to 8,Friday,bfit
8,10.0,37.0,0.21,open,Weeks 4 to 8,Friday,bfit
8,20.0,38.0,0.21,open,Weeks 4 to 8,Friday,bfit
8,30.0,36.0,0.2,open,Weeks 4 to 8,Friday,bfit
8,40.0,37.0,0.21,open,Weeks 4 to 8,Friday,bfit
8,50.0,38.0,0.21,open,Weeks 4 to 8,Friday,bfit
9,0.0,41.0,0.23,open,Weeks 4 to 8,Friday,bfit
9,10.0,41.0,0.23,open,Weeks 4 to 8,Friday,bfit
9,20.0,43.0,0.24,open,Weeks 4 to 8,Friday,bfit
9,30.0,44.0,0.25,open,Weeks 4 to 8,Friday,bfit
9,40.0,43.0,0.24,open,Weeks 4 to 8,Friday,bfit
9,50.0,46.0,0.26,open,Weeks 4 to 8,Friday,bfit
10,0.0,50.0,0.28,open,Weeks 4 to 8,Friday,bfit
10,10.0,52.0,0.29,open,Weeks 4 to 8,Friday,bfit
10,20.0,54.0,0.31,open,Weeks 4 to 8,Friday,bfit
10,30.0,56.0,0.32,open,Weeks 4 to 8,Friday,bfit
10,40.0,57.0,0.32,open,Weeks 4 to 8,Friday,bfit
10,50.0,57.0,0.32,open,Weeks 4 to 8,Friday,bfit
11,0.0,63.0,0.36,open,Weeks 4 to 8,Friday,bfit
11,10.0,68.0,0.38,open,Weeks 4 to 8,Friday,bfit
11,20.0,71.0,0.4,open,Weeks 4 to 8,Friday,bfit
11,30.0,69.0,0.39,open,Weeks 4 to 8,Friday,bfit
11,40.0,67.0,0.38,open,Weeks 4 to 8,Friday,bfit
11,50.0,64.0,0.36,open,Weeks 4 to 8,Friday,bfit
12,0.0,67.0,0.38,open,Weeks 4 to 8,Friday,bfit
12,10.0,68.0,0.38,open,Weeks 4 to 8,Friday,bfit
12,20.0,67.0,0.38,open,Weeks 4 to 8,Friday,bfit
12,30.0,65.0,0.37,open,Weeks 4 to 8,Friday,bfit
12,40.0,63.0,0.36,open,Weeks 4 to 8,Friday,bfit
12,50.0,61.0,0.34,open,Weeks 4 to 8,Friday,bfit
13,0.0,60.0,0.34,open,Weeks 4 to 8,Friday,bfit
13,10.0,61.0,0.34,open,Weeks 4 to 8,Friday,bfit
13,20.0,59.0,0.33,open,Weeks 4 to 8,Friday,bfit
13,30.0,58.0,0.33,open,Weeks 4 to 8,Friday,bfit
13,40.0,56.0,0.32,open,Weeks 4 to 8,Friday,bfit
13,50.0,52.0,0.29,open,Weeks 4 to 8,Friday,bfit
14,0.0,54.0,0.31,open,Weeks 4 to 8,Friday,bfit
14,10.0,58.0,0.33,open,Weeks 4 to 8,Friday,bfit
14,20.0,62.0,0.35,open,Weeks 4 to 8,Friday,bfit
14,30.0,66.0,0.37,open,Weeks 4 to 8,Friday,bfit
14,40.0,67.0,0.38,open,Weeks 4 to 8,Friday,bfit
14,50.0,69.0,0.39,open,Weeks 4 to 8,Friday,bfit
15,0.0,74.0,0.42,open,Weeks 4 to 8,Friday,bfit
15,10.0,78.0,0.44,open,Weeks 4 to 8,Friday,bfit
15,20.0,81.0,0.46,open,Weeks 4 to 8,Friday,bfit
15,30.0,85.0,0.48,open,Weeks 4 to 8,Friday,bfit
15,40.0,90.0,0.51,open,Weeks 4 to 8,Friday,bfit
15,50.0,90.0,0.51,open,Weeks 4 to 8,Friday,bfit
16,0.0,93.0,0.53,open,Weeks 4 to 8,Friday,bfit
16,10.0,100.0,0.56,open,Weeks 4 to 8,Friday,bfit
16,20.0,104.0,0.59,open,Weeks 4 to 8,Friday,bfit
16,30.0,112.0,0.63,open,Weeks 4 to 8,Friday,bfit
16,40.0,114.0,0.64,open,Weeks 4 to 8,Friday,bfit
16,50.0,116.0,0.66,open,Weeks 4 to 8,Friday,bfit
17,0.0,122.0,0.69,open,Weeks 4 to 8,Friday,bfit
17,10.0,127.0,0.72,open,Weeks 4 to 8,Friday,bfit
17,20.0,127.0,0.72,open,Weeks 4 to 8,Friday,bfit
17,30.0,129.0,0.73,open,Weeks 4 to 8,Friday,bfit
17,40.0,129.0,0.73,open,Weeks 4 to 8,Friday,bfit
17,50.0,128.0,0.72,open,Weeks 4 to 8,Friday,bfit
18,0.0,127.0,0.72,open,Weeks 4 to 8,Friday,bfit
18,10.0,127.0,0.72,open,Weeks 4 to 8,Friday,bfit
18,20.0,124.0,0.7,open,Weeks 4 to 8,Friday,bfit
18,30.0,119.0,0.67,open,Weeks 4 to 8,Friday,bfit
18,40.0,116.0,0.66,open,Weeks 4 to 8,Friday,bfit
18,50.0,113.0,0.64,open,Weeks 4 to 8,Friday,bfit
19,0.0,109.0,0.62,open,Weeks 4 to 8,Friday,bfit
19,10.0,104.0,0.59,open,Weeks 4 to 8,Friday,bfit
19,20.0,99.0,0.56,open,Weeks 4 to 8,Friday,bfit
19,30.0,95.0,0.54,open,Weeks 4 to 8,Friday,bfit
19,40.0,91.0,0.51,open,Weeks 4 to 8,Friday,bfit
19,50.0,89.0,0.5,open,Weeks 4 to 8,Friday,bfit
20,0.0,90.0,0.51,open,Weeks 4 to 8,Friday,bfit
20,10.0,94.0,0.53,open,Weeks 4 to 8,Friday,bfit
20,20.0,98.0,0.55,open,Weeks 4 to 8,Friday,bfit
20,30.0,101.0,0.57,open,Weeks 4 to 8,Friday,bfit
20,40.0,104.0,0.59,open,Weeks 4 to 8,Friday,bfit
20,50.0,98.0,0.55,open,Weeks 4 to 8,Friday,bfit
21,0.0,93.0,0.53,open,Weeks 4 to 8,Friday,bfit
21,10.0,81.0,0.46,open,Weeks 4 to 8,Friday,bfit
21,20.0,66.0,0.37,open,Weeks 4 to 8,Friday,bfit
21,30.0,52.0,0.29,open,Weeks 4 to 8,Friday,bfit
21,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
21,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
22,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
22,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
22,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
22,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
22,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
22,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
23,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
23,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
23,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
23,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
23,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
23,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,bfit
0,0.0,0.0,0.0,open,Weeks 4 to 8,Saturday,bfit
0,10.0,0.0,0.0,open,Weeks 4 to 8,Saturday,bfit
0,20.0,0.0,0.0,open,Weeks 4 to 8,Saturday,bfit
0,30.0,0.0,0.0,open,Weeks 4 to 8,Saturday,bfit
0,40.0,0.0,0.0,open,Weeks 4 to 8,Saturday,bfit
0,50.0,0.0,0.0,open,Weeks 4 to 8,Saturday,bfit
1,0.0,0.0,0.0,open,Weeks 4 to 8,Saturday,bfit
1,10.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
1,20.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
1,30.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
1,40.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
1,50.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
2,0.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
2,10.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
2,20.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
2,30.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
2,40.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
2,50.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
3,0.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
3,10.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
3,20.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
3,30.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
3,40.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
3,50.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
4,0.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
4,10.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
4,20.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
4,30.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
4,40.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
4,50.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
5,0.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
5,10.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
5,20.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
5,30.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
5,40.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
5,50.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
6,0.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
6,10.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
6,20.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
6,30.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
6,40.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
6,50.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
7,0.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
7,10.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
7,20.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
7,30.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
7,40.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
7,50.0,0.0,0.0,closed,Weeks 4 to 8,Saturday,bfit
8,0.0,16.0,0.09,open,Weeks 4 to 8,Saturday,bfit
8,10.0,24.0,0.14,open,Weeks 4 to 8,Saturday,bfit
8,20.0,30.0,0.17,open,Weeks 4 to 8,Saturday,bfit
8,30.0,36.0,0.2,open,Weeks 4 to 8,Saturday,bfit
